Date,EURUSD_Open,EURUSD_High,EURUSD_Low,EURUSD_Close,EURUSD_Volume,GBPUSD_Open,GBPUSD_High,GBPUSD_Low,GBPUSD_Close,GBPUSD_Volume,GOLD_Open,GOLD_High,GOLD_Low,GOLD_Close,GOLD_Volume,OIL_Open,OIL_High,OIL_Low,OIL_Close,OIL_Volume,FED_RATE,INFLATION,USD_INDEX,VIX,US10Y_YIELD,POLICY_EVENT,POLICY_TYPE,POLICY_DESCRIPTION,POLICY_SEVERITY,POLICY_ASSETS,POLICY_PERIOD,PERIOD
2022-01-31,1.115138053894043,1.121692419052124,1.114504098892212,1.1152374744415283,0.0,1.3402130603790283,1.3454241752624512,1.3395309448242188,1.3403388261795044,0.0,1788.5,1798.5,1785.0999755859375,1795.0,1735.0,87.44999694824219,88.38999938964844,86.33999633789062,88.1500015258789,359080.0,0.08,282.543,115.566,24.83,1.79,0,,,,,,TRAIN
2022-02-01,1.12291419506073,1.1279042959213257,1.1222084760665894,1.12296462059021,0.0,1.344266653060913,1.3514060974121094,1.3435803651809692,1.3445378541946411,0.0,1797.199951171875,1806.0999755859373,1797.0999755859375,1800.300048828125,223.0,88.1500015258789,88.87000274658203,86.55000305175781,88.19999694824219,376841.0,0.08,284.5,115.3685,21.96,1.81,0,,,,,,TRAIN
2022-02-02,1.1273066997528076,1.132939100265503,1.126697063446045,1.1273956298828125,0.0,1.3523930311203003,1.3584926128387451,1.3517167568206787,1.352539300918579,0.0,1797.800048828125,1810.0999755859373,1795.0999755859375,1809.199951171875,1690.0,88.3499984741211,89.72000122070312,87.0999984741211,88.26000213623047,456863.0,0.08,284.5,115.1538,22.09,1.78,0,,,,,,TRAIN
2022-02-03,1.1299946308135986,1.1450687646865845,1.1272051334381104,1.1299946308135986,0.0,1.3564472198486328,1.3625463247299194,1.3539128303527832,1.3565024137496948,0.0,1805.800048828125,1808.0999755859373,1787.9000244140625,1803.0,466.0,87.9800033569336,90.4499969482422,86.75,90.2699966430664,465771.0,0.08,284.5,114.9065,24.35,1.82,0,,,,,,TRAIN
2022-02-04,1.1435105800628662,1.148369312286377,1.1413440704345703,1.14357590675354,0.0,1.359619379043579,1.361655831336975,1.3508037328720093,1.359841227531433,0.0,1806.0,1813.699951171875,1792.5,1806.5999755859373,571.0,90.19000244140624,93.16999816894533,90.06999969482422,92.30999755859376,410926.0,0.08,284.5,115.1362,23.22,1.93,0,,,,,,TRAIN
2022-02-07,1.1454622745513916,1.1460003852844238,1.1416698694229126,1.145514726638794,0.0,1.353363037109375,1.3550318479537964,1.3491816520690918,1.3533447980880735,0.0,1812.199951171875,1821.300048828125,1809.0999755859373,1820.5999755859373,601.0,91.81999969482422,92.7300033569336,90.7300033569336,91.31999969482422,497754.0,0.08,284.5,115.0098,22.86,1.92,0,,,,,,TRAIN
2022-02-08,1.144086241722107,1.145081877708435,1.1397050619125366,1.1442956924438477,0.0,1.3538395166397097,1.3566679954528809,1.3509862422943115,1.353780746459961,0.0,1818.9000244140625,1827.5999755859373,1815.0,1826.5999755859373,108.0,91.63999938964844,91.68000030517578,88.51000213623047,89.36000061035156,467386.0,0.08,284.5,115.0892,21.44,1.96,0,,,,,,TRAIN
2022-02-09,1.1421130895614624,1.1447004079818726,1.140328884124756,1.142126202583313,0.0,1.3548115491867063,1.3588248491287231,1.3538211584091189,1.3547565937042236,0.0,1825.4000244140625,1835.199951171875,1825.300048828125,1835.199951171875,683.0,89.86000061035156,90.58000183105467,88.41000366210938,89.66000366210938,445618.0,0.08,284.5,114.8232,19.96,1.94,0,,,,,,TRAIN
2022-02-10,1.142126202583313,1.1494252681732178,1.1380836963653564,1.142152190208435,0.0,1.3533997535705566,1.3643310070037842,1.352539300918579,1.3533265590667725,0.0,1833.300048828125,1842.0999755859373,1820.800048828125,1836.199951171875,365.0,90.01000213623047,91.73999786376952,89.02999877929688,89.87999725341797,492091.0,0.08,284.5,114.5527,23.91,2.03,0,,,,,,TRAIN
2022-02-11,1.1411746740341189,1.1419005393981934,1.1371259689331057,1.1415525674819946,0.0,1.354976773262024,1.360877513885498,1.3515340089797974,1.3551788330078125,0.0,1822.0,1864.800048828125,1822.0,1840.800048828125,181.0,90.0,94.66000366210938,89.19000244140625,93.0999984741211,554423.0,0.08,284.5,114.8413,27.36,1.92,0,,,,,,TRAIN
2022-02-14,1.1365832090377808,1.136893391609192,1.1292799711227417,1.1365057229995728,0.0,1.3570178747177124,1.3572204113006592,1.349582314491272,1.3569625616073608,0.0,1861.800048828125,1870.5999755859373,1854.5999755859373,1868.0,79.0,93.91000366210938,95.81999969482422,92.08999633789062,95.45999908447266,467071.0,0.08,284.5,115.1946,28.33,1.98,0,,,,,,TRAIN
2022-02-15,1.130607843399048,1.1368803977966309,1.1305822134017944,1.1306334733963013,0.0,1.3533265590667725,1.3566864728927612,1.349017858505249,1.3532898426055908,0.0,1872.5999755859373,1879.699951171875,1847.4000244140625,1854.800048828125,86.0,94.83000183105467,95.16999816894533,90.66000366210938,92.06999969482422,442641.0,0.08,284.5,114.93,25.7,2.05,0,,,,,,TRAIN
2022-02-16,1.135563611984253,1.139315485954285,1.1345458030700684,1.1356796026229858,0.0,1.3541145324707031,1.358991026878357,1.3539128303527832,1.3541145324707031,0.0,1858.699951171875,1870.199951171875,1856.300048828125,1870.199951171875,34.0,92.20999908447266,95.01000213623048,90.0,93.66000366210938,401453.0,0.08,284.5,114.6886,24.29,2.03,0,,,,,,TRAIN
2022-02-17,1.1373329162597656,1.1386927366256714,1.13275945186615,1.1375269889831543,0.0,1.3582342863082886,1.3636425733566284,1.3558034896850586,1.3584926128387451,0.0,1876.300048828125,1900.699951171875,1876.199951171875,1900.699951171875,393.0,90.9000015258789,93.36000061035156,90.62000274658205,91.76000213623048,212552.0,0.08,284.5,114.6755,28.11,1.97,0,,,,,,TRAIN
2022-02-18,1.1363893747329712,1.137669324874878,1.131580114364624,1.1366478204727173,0.0,1.361544489860535,1.3640704154968262,1.357441544532776,1.3618782758712769,0.0,1899.4000244140625,1899.4000244140625,1890.699951171875,1898.5999755859373,51.0,91.62999725341795,92.66000366210938,89.02999877929688,91.06999969482422,150382.0,0.08,284.5,114.7982,27.75,1.92,0,,,,,,TRAIN
2022-02-21,1.131733775138855,1.1385631561279297,1.1314136981964111,1.131721019744873,0.0,1.3591794967651367,1.3638285398483276,1.3587141036987305,1.359342098236084,0.0,,,,,,,,,,,0.08,284.5,114.7982,27.75,1.92,0,,,,,,TRAIN
2022-02-22,1.1309658288955688,1.1363766193389893,1.1289101839065552,1.1309658288955688,0.0,1.3595268726348877,1.360544204711914,1.3540045022964478,1.3596007823944092,0.0,1908.0999755859373,1912.0,1890.800048828125,1906.0999755859373,173.0,91.75,96.0,90.3499984741211,92.3499984741211,789041.0,0.08,284.5,114.7002,28.81,1.94,0,,,,,,TRAIN
2022-02-23,1.1330546140670776,1.1359764337539673,1.1307356357574463,1.13291335105896,0.0,1.3590834140777588,1.361952543258667,1.354921817779541,1.3589357137680054,0.0,1896.5999755859373,1910.5999755859373,1895.699951171875,1909.199951171875,73.0,91.73999786376952,93.9000015258789,90.63999938964844,92.0999984741211,440574.0,0.08,284.5,114.6668,31.02,1.99,0,,,,,,TRAIN
2022-02-24,1.1305949687957764,1.1305949687957764,1.1110494136810305,1.1305694580078125,0.0,1.3544628620147705,1.3547382354736328,1.3275980949401855,1.3545730113983154,0.0,1911.9000244140625,1972.5,1911.699951171875,1925.0999755859373,2706.0,92.5199966430664,100.54000091552734,91.4499969482422,92.80999755859376,872244.0,0.08,284.5,115.9419,30.32,1.96,1,GEOPOLITICAL,Russia invades Ukraine,SEVERE,"GOLD,OIL",TRAIN,TRAIN
2022-02-25,1.1190814971923828,1.1266082525253296,1.1168068647384644,1.11906898021698,0.0,1.3372201919555664,1.3439054489135742,1.3368983268737793,1.337327480316162,0.0,1906.9000244140625,1920.0,1883.5999755859373,1886.5,586.0,93.31999969482422,95.63999938964844,90.05999755859375,91.58999633789062,523793.0,0.08,284.5,115.2577,27.59,1.97,0,,,,,,TRAIN
2022-02-28,1.118105411529541,1.1244546175003052,1.1143178939819336,1.118105411529541,0.0,1.337005615234375,1.343111276626587,1.3342584371566772,1.337327480316162,0.0,1928.300048828125,1928.4000244140625,1894.199951171875,1899.4000244140625,390.0,94.98999786376952,99.0999984741211,94.43000030517578,95.72000122070312,490796.0,0.08,284.5,115.2224,30.15,1.83,1,SANCTION,US/EU sanction Russia; major banks removed from SWIFT,HIGH,"EURUSD,GBPUSD,GOLD,OIL",TRAIN,TRAIN
2022-03-01,1.1214659214019775,1.1232168674468994,1.1102105379104614,1.1215918064117432,0.0,1.3422818183898926,1.3437248468399048,1.3312033414840698,1.3422818183898926,0.0,1908.300048828125,1942.4000244140625,1903.800048828125,1942.4000244140625,547.0,96.08999633789062,106.77999877929688,95.31999969482422,103.41000366210938,698814.0,0.2,287.674,115.7962,33.32,1.72,0,,,,,,TRAIN
2022-03-02,1.1131023168563845,1.1141936779022217,1.105852127075195,1.1132758855819702,0.0,1.3333333730697632,1.337095022201538,1.327404260635376,1.3335111141204834,0.0,1945.5999755859373,1948.199951171875,1919.800048828125,1920.9000244140625,109.0,107.12000274658205,112.51000213623048,105.18000030517578,110.5999984741211,651853.0,0.2,287.674,115.7623,30.74,1.86,0,,,,,,TRAIN
2022-03-03,1.1113580465316772,1.111605167388916,1.103984236717224,1.1112345457077026,0.0,1.3397282361984253,1.341795563697815,1.3320368528366089,1.33969247341156,0.0,1930.5,1940.300048828125,1924.800048828125,1934.4000244140625,122.0,111.33000183105467,116.56999969482422,106.43000030517578,107.66999816894533,592031.0,0.2,287.674,115.9495,30.48,1.86,0,,,,,,TRAIN
2022-03-04,1.1069294214248655,1.1069294214248655,1.0890042781829834,1.1066844463348389,0.0,1.335131287574768,1.335131287574768,1.320533037185669,1.3350956439971924,0.0,1937.0,1970.9000244140625,1935.5999755859373,1965.0999755859373,47.0,107.95999908447266,116.0199966430664,107.25,115.68000030517578,493875.0,0.2,287.674,116.6503,31.98,1.74,0,,,,,,TRAIN
2022-03-07,1.087393879890442,1.093075394630432,1.0808590650558472,1.087453007698059,0.0,1.3212482929229736,1.3225939273834229,1.3103927373886108,1.3212482929229736,0.0,1989.0,2001.0999755859373,1963.0,1993.9000244140625,2516.0,121.33000183105467,130.5,115.54000091552734,119.4000015258789,576022.0,0.2,287.674,117.3278,36.45,1.78,0,,,,,,TRAIN
2022-03-08,1.08695650100708,1.0922157764434814,1.0851165056228638,1.0865312814712524,0.0,1.3114066123962402,1.3142850399017334,1.3083696365356443,1.311229586601257,0.0,1999.4000244140625,2072.0,1998.0,2040.0999755859373,1813.0,120.66999816894533,129.44000244140625,117.06999969482422,123.6999969482422,583106.0,0.2,287.674,117.6176,35.13,1.86,1,SANCTION,US bans imports of Russian oil and gas,HIGH,"EURUSD,GBPUSD,GOLD,OIL",TRAIN,TRAIN
2022-03-09,1.0900845527648926,1.1091147661209106,1.0897876024246216,1.0898232460021973,0.0,1.3102554082870483,1.318235158920288,1.3099292516708374,1.3099292516708374,0.0,2053.60009765625,2063.0,1980.800048828125,1985.9000244140625,1022.0,124.66000366210938,126.83999633789062,103.62999725341795,108.6999969482422,594773.0,0.2,287.674,116.5961,32.45,1.94,0,,,,,,TRAIN
2022-03-10,1.1073338985443115,1.1116174459457395,1.0982131958007812,1.107382893562317,0.0,1.3188437223434448,1.3194701671600342,1.3107362985610962,1.3185653686523438,0.0,1978.0999755859373,2010.5,1978.0999755859373,1998.0999755859373,670.0,110.41000366210938,114.87999725341795,105.52999877929688,106.0199966430664,437924.0,0.2,287.674,116.7401,30.23,1.98,0,,,,,,TRAIN
2022-03-11,1.1012123823165894,1.104191541671753,1.093469738960266,1.1013944149017334,0.0,1.3103067874908447,1.312490940093994,1.3052444458007812,1.3103240728378296,0.0,1985.0,1996.0,1959.9000244140625,1982.699951171875,865.0,105.98999786376952,110.29000091552734,104.4800033569336,109.33000183105467,368194.0,0.2,287.674,117.0192,30.75,2.0,0,,,,,,TRAIN
2022-03-14,1.0932546854019165,1.0986958742141724,1.0902509689331057,1.093206763267517,0.0,1.304955005645752,1.3078734874725342,1.3010499477386477,1.3050298690795898,0.0,1976.5,1977.699951171875,1959.5999755859373,1959.5999755859373,145.0,109.41999816894533,109.72000122070312,99.76000213623048,103.01000213623048,344184.0,0.2,287.674,117.1506,31.77,2.14,0,,,,,,TRAIN
2022-03-15,1.094534993171692,1.1018311977386477,1.093948245048523,1.0943193435668943,0.0,1.30108380317688,1.308866262435913,1.3001364469528198,1.3011853694915771,0.0,1939.800048828125,1939.9000244140625,1910.699951171875,1928.5,71.0,102.27999877929688,102.58000183105467,93.52999877929688,96.44000244140624,401690.0,0.2,287.674,117.246,29.83,2.15,0,,,,,,TRAIN
2022-03-16,1.096731662750244,1.1038745641708374,1.0955781936645508,1.0969363451004028,0.0,1.3045003414154053,1.3114409446716309,1.3036619424819946,1.304648518562317,0.0,1922.4000244140625,1922.4000244140625,1907.199951171875,1908.0,104.0,95.2300033569336,99.22000122070312,94.06999969482422,95.04000091552734,293947.0,0.2,287.674,116.8073,26.67,2.19,1,FED,Fed begins hiking cycle (first hike since 2018),HIGH,"EURUSD,GBPUSD,GOLD,OIL",TRAIN,TRAIN
2022-03-17,1.102244257926941,1.1110494136810305,1.1021226644515991,1.1021955013275146,0.0,1.314077615737915,1.3211086988449097,1.3089518547058103,1.3141123056411743,0.0,1933.9000244140625,1947.199951171875,1933.9000244140625,1942.0999755859373,39.0,95.33999633789062,104.23999786376952,94.8499984741211,102.9800033569336,210763.0,0.2,287.674,116.0467,25.67,2.2,0,,,,,,TRAIN
2022-03-18,1.1098902225494385,1.1117905378341677,1.1005337238311768,1.1099518537521362,0.0,1.3160492181777954,1.31816565990448,1.3112002611160278,1.3160406351089478,0.0,1934.5,1939.300048828125,1928.199951171875,1928.199951171875,28.0,103.62000274658205,106.27999877929688,102.3000030517578,104.6999969482422,74247.0,0.2,287.674,116.1378,23.87,2.14,0,,,,,,TRAIN
2022-03-21,1.1042159795761108,1.1066721677780151,1.1026087999343872,1.1043134927749634,0.0,1.3160665035247805,1.32098650932312,1.3128355741500854,1.316083908081055,0.0,1925.4000244140625,1928.5999755859373,1925.0,1928.5999755859373,5.0,105.12999725341795,112.69000244140624,104.08000183105467,112.12000274658205,77217.0,0.2,287.674,115.9398,23.53,2.32,0,,,,,,TRAIN
2022-03-22,1.1016370058059692,1.1045695543289185,1.0961546897888184,1.101722002029419,0.0,1.3167943954467771,1.3272457122802734,1.3120949268341064,1.3168290853500366,0.0,1920.699951171875,1920.699951171875,1920.699951171875,1920.699951171875,26.0,112.9000015258789,115.01000213623048,109.3000030517578,111.76000213623048,318629.0,0.2,287.674,116.0824,22.94,2.38,0,,,,,,TRAIN
2022-03-23,1.1030100584030151,1.1042001247406006,1.096575379371643,1.1029735803604126,0.0,1.3269639015197754,1.3298933506011963,1.317627191543579,1.3266470432281494,0.0,1936.5999755859373,1936.5999755859373,1936.5999755859373,1936.5999755859373,204.0,108.8499984741211,115.4000015258789,108.37999725341795,114.93000030517578,289182.0,0.2,287.674,116.005,23.57,2.32,0,,,,,,TRAIN
2022-03-24,1.1006306409835815,1.101333737373352,1.0969964265823364,1.1006306409835815,0.0,1.3206549882888794,1.3214752674102783,1.3157894611358645,1.3206027746200562,0.0,1963.5999755859373,1964.0,1961.5999755859373,1961.5999755859373,8.0,114.47000122070312,116.63999938964844,110.61000061035156,112.33999633789062,307238.0,0.2,287.674,115.9599,21.67,2.34,0,,,,,,TRAIN
2022-03-25,1.100897192955017,1.1038745641708374,1.0982975959777832,1.1009578704833984,0.0,1.319591999053955,1.322558879852295,1.3161704540252686,1.3195745944976809,0.0,1953.800048828125,1953.800048828125,1953.800048828125,1953.800048828125,83.0,111.75,114.12000274658205,108.68000030517578,113.9000015258789,320304.0,0.2,287.674,115.7921,20.81,2.48,0,,,,,,TRAIN
2022-03-28,1.098189115524292,1.0996744632720947,1.094534993171692,1.098189115524292,0.0,1.3176966905593872,1.3178876638412476,1.3068649768829346,1.317627191543579,0.0,1932.5999755859373,1939.5999755859373,1932.5999755859373,1939.5999755859373,7.0,112.91999816894533,112.93000030517578,102.83000183105467,105.95999908447266,372251.0,0.2,287.674,116.1911,19.63,2.46,0,,,,,,TRAIN
2022-03-29,1.099384307861328,1.1136353015899658,1.097044587135315,1.099384307861328,0.0,1.3099979162216189,1.3159279823303225,1.3052273988723757,1.3103584051132202,0.0,1893.5,1912.0,1893.5,1912.0,128051.0,103.47000122070312,107.83999633789062,98.44000244140624,104.23999786376952,387200.0,0.2,287.674,115.5679,18.9,2.41,0,,,,,,TRAIN
2022-03-30,1.1091516017913818,1.1170001029968262,1.108905553817749,1.1091516017913818,0.0,1.3092947006225586,1.318061351776123,1.3091576099395752,1.3093804121017456,0.0,1918.4000244140625,1937.0,1914.5,1933.5,17765.0,105.23999786376952,108.75,104.5500030517578,107.81999969482422,284544.0,0.2,287.674,115.0818,19.33,2.35,0,,,,,,TRAIN
2022-03-31,1.116183519363403,1.1183055639266968,1.1074001789093018,1.116183519363403,0.0,1.313680648803711,1.3170892000198364,1.3109596967697144,1.3138878345489502,0.0,1933.5,1949.9000244140625,1919.0999755859373,1949.199951171875,3617.0,107.4499969482422,107.8000030517578,99.66000366210938,100.27999877929688,450845.0,0.2,287.674,115.2218,20.56,2.32,0,,,,,,TRAIN
2022-04-01,1.1072357892990112,1.1075423955917358,1.1029735803604126,1.1072357892990112,0.0,1.314578652381897,1.3146132230758667,1.308866262435913,1.314699649810791,0.0,1935.0,1938.0,1917.0,1919.0999755859373,1016.0,101.2300033569336,101.75,97.77999877929688,99.2699966430664,324777.0,0.33,288.561,115.4814,19.63,2.39,0,,,,,,TRAIN
2022-04-04,1.1047282218933103,1.105705499649048,1.0980926752090454,1.1047282218933103,0.0,1.3105130195617676,1.313628911972046,1.3095176219940186,1.3103755712509155,0.0,1921.199951171875,1936.0999755859373,1915.5999755859373,1929.199951171875,371.0,98.9499969482422,103.94000244140624,98.0500030517578,103.27999877929688,288131.0,0.33,288.561,115.4112,18.57,2.42,0,,,,,,TRAIN
2022-04-05,1.0975863933563232,1.0991426706314087,1.092132329940796,1.0975863933563232,0.0,1.3113033771514893,1.3166903257369995,1.3100494146347046,1.3114582300186155,0.0,1927.0999755859373,1943.5,1918.4000244140625,1922.9000244140625,412.0,103.66000366210938,105.58999633789062,99.87999725341795,101.95999908447266,280283.0,0.33,288.561,115.73,21.03,2.54,0,,,,,,TRAIN
2022-04-06,1.090643286705017,1.093744874000549,1.0875712633132937,1.090643286705017,0.0,1.3076339960098269,1.3106846809387207,1.304665446281433,1.3077365159988403,0.0,1916.699951171875,1931.800048828125,1916.699951171875,1918.4000244140625,138.0,101.23999786376952,104.0199966430664,95.7300033569336,96.2300033569336,366036.0,0.33,288.561,115.9995,22.1,2.61,0,,,,,,TRAIN
2022-04-07,1.0898232460021973,1.0935057401657104,1.08672034740448,1.0898232460021973,0.0,1.307172417640686,1.3106675148010254,1.305500030517578,1.307206630706787,0.0,1919.5,1934.800048828125,1919.5,1933.800048828125,311.0,97.16000366210938,98.81999969482422,93.80999755859376,96.02999877929688,367318.0,0.33,288.561,116.3512,21.55,2.66,0,,,,,,TRAIN
2022-04-08,1.0864840745925903,1.0891940593719482,1.0836936235427856,1.0864840745925903,0.0,1.3068649768829346,1.3078734874725342,1.298482060432434,1.3069332838058472,0.0,1928.800048828125,1947.699951171875,1928.800048828125,1941.5999755859373,153.0,97.16999816894533,98.76000213623048,95.29000091552734,98.26000213623048,310082.0,0.33,288.561,116.4176,21.16,2.72,0,,,,,,TRAIN
2022-04-11,1.0884946584701538,1.0932785272598269,1.0874648094177246,1.0884946584701538,0.0,1.3029484748840332,1.3057557344436646,1.2989881038665771,1.303220272064209,0.0,1946.5999755859373,1968.4000244140625,1941.800048828125,1944.300048828125,163.0,98.4000015258789,98.5199966430664,92.93000030517578,94.29000091552734,315873.0,0.33,288.561,116.5401,24.37,2.79,0,,,,,,TRAIN
2022-04-12,1.087795972824097,1.0903936624526978,1.0851871967315674,1.087795972824097,0.0,1.3023545742034912,1.3053637742996216,1.2996971607208252,1.3024225234985352,0.0,1952.5,1977.0999755859373,1950.5999755859373,1972.0999755859373,246.0,95.16999816894533,101.3499984741211,94.83999633789062,100.5999984741211,329037.0,0.33,288.561,116.3866,24.26,2.72,0,,,,,,TRAIN
2022-04-13,1.0826143026351929,1.0873819589614868,1.0810343027114868,1.0826143026351929,0.0,1.300349473953247,1.3071553707122805,1.29743754863739,1.3002548217773438,0.0,1969.5,1981.0,1969.5,1981.0,204.0,100.91000366210938,104.47000122070312,99.87000274658205,104.25,312502.0,0.33,288.561,116.2796,21.82,2.7,0,,,,,,TRAIN
2022-04-14,1.089656949043274,1.0922634601593018,1.0758588314056396,1.089656949043274,0.0,1.3122154474258425,1.3147515058517456,1.3038150072097778,1.312026023864746,0.0,1977.199951171875,1978.699951171875,1963.0,1970.9000244140625,101.0,104.1999969482422,107.63999938964844,102.12000274658205,106.9499969482422,244952.0,0.33,288.561,116.7558,22.7,2.83,0,,,,,,TRAIN
2022-04-15,1.0820988416671753,1.0823447704315186,1.0798786878585815,1.0820988416671753,0.0,1.306165099143982,1.3076680898666382,1.3052785396575928,1.3070015907287598,0.0,,,,,,,,,,,0.33,288.561,116.7017,22.7,2.83,0,,,,,,TRAIN
2022-04-18,1.081525444984436,1.081583857536316,1.0783647298812866,1.081525444984436,0.0,1.30577290058136,1.30577290058136,1.3007960319519043,1.3057557344436646,0.0,1973.4000244140625,1997.0999755859373,1972.800048828125,1982.9000244140625,196.0,107.02999877929688,109.80999755859376,106.0,108.20999908447266,68489.0,0.33,288.561,116.8441,22.17,2.85,0,,,,,,TRAIN
2022-04-19,1.0781787633895874,1.081209659576416,1.0761945247650146,1.0781787633895874,0.0,1.3007622957229614,1.3039849996566772,1.2983304262161257,1.3009822368621826,0.0,1973.800048828125,1978.300048828125,1945.699951171875,1955.699951171875,130.0,107.75,108.91999816894533,102.0999984741211,102.55999755859376,71792.0,0.33,288.561,117.1324,21.37,2.93,0,,,,,,TRAIN
2022-04-20,1.0794472694396973,1.08672034740448,1.0784810781478882,1.0794472694396973,0.0,1.301574945449829,1.3066771030426023,1.2997984886169434,1.301371693611145,0.0,1945.5,1953.5999755859373,1945.5,1952.300048828125,621.0,103.0500030517578,104.16000366210938,100.6999969482422,102.75,299028.0,0.33,288.561,116.7306,20.32,2.85,0,,,,,,TRAIN
2022-04-21,1.0849870443344116,1.093469738960266,1.082438588142395,1.0849870443344116,0.0,1.3068137168884275,1.308832049369812,1.3024225234985352,1.3068820238113403,0.0,1942.5,1944.9000244140625,1942.5,1944.9000244140625,4.0,102.5,105.41999816894533,102.01000213623048,103.79000091552734,280321.0,0.33,288.561,117.1432,22.68,2.9,0,,,,,,TRAIN
2022-04-22,1.0835175514221191,1.0854227542877195,1.077284336090088,1.0835175514221191,0.0,1.302405595779419,1.303373098373413,1.2840760946273804,1.302626132965088,0.0,1949.5999755859373,1950.4000244140625,1930.199951171875,1931.0,178.0,104.06999969482422,104.22000122070312,101.05999755859376,102.06999969482422,246116.0,0.33,288.561,118.0186,28.21,2.9,0,,,,,,TRAIN
2022-04-25,1.0811045169830322,1.081221342086792,1.0700336694717407,1.0811045169830322,0.0,1.2829065322875977,1.2829724550247192,1.269905686378479,1.2830876111984253,0.0,1925.0,1925.0,1889.300048828125,1893.199951171875,748.0,101.37999725341795,101.5500030517578,95.27999877929688,98.54000091552734,328153.0,0.33,288.561,118.6271,27.02,2.81,0,,,,,,TRAIN
2022-04-26,1.0714209079742432,1.0738831758499146,1.0644639730453491,1.0714209079742432,0.0,1.2737231254577637,1.2772371768951416,1.261304497718811,1.2739989757537842,0.0,1900.5,1909.0999755859373,1894.0,1901.4000244140625,302.0,98.63999938964844,102.77999877929688,97.05999755859376,101.6999969482422,351850.0,0.33,288.561,118.9624,33.52,2.77,0,,,,,,TRAIN
2022-04-27,1.0643619298934937,1.0656436681747437,1.0516685247421265,1.0643619298934937,0.0,1.258447289466858,1.2600805759429932,1.2503907680511477,1.2583998441696167,0.0,1897.800048828125,1900.5999755859373,1882.199951171875,1885.9000244140625,1786.0,101.76000213623048,102.98999786376952,99.8000030517578,102.0199966430664,278781.0,0.33,288.561,119.4708,31.6,2.82,0,,,,,,TRAIN
2022-04-28,1.0555092096328735,1.056222677230835,1.0472848415374756,1.0555092096328735,0.0,1.2539657354354858,1.2566760778427124,1.2414032220840454,1.2541857957839966,0.0,1883.800048828125,1893.0,1872.9000244140625,1888.699951171875,513.0,102.11000061035156,105.68000030517578,100.12999725341795,105.36000061035156,312064.0,0.33,288.561,120.0675,29.99,2.85,0,,,,,,TRAIN
2022-04-29,1.050420165061951,1.0590416193008425,1.0505415201187134,1.050420165061951,0.0,1.2468050718307495,1.258352279663086,1.2467273473739624,1.2463854551315308,0.0,1902.699951171875,1918.199951171875,1902.4000244140625,1909.300048828125,132.0,105.16999816894533,107.98999786376952,103.77999877929688,104.69000244140624,294386.0,0.33,288.561,119.4933,33.4,2.89,0,,,,,,TRAIN
2022-05-02,1.0535964965820312,1.056769609451294,1.0503981113433838,1.0535964965820312,0.0,1.257379174232483,1.2596362829208374,1.2505314350128174,1.2573871612548828,0.0,1896.699951171875,1896.800048828125,1853.0,1861.800048828125,385.0,104.0,105.94000244140624,100.27999877929688,105.16999816894533,261878.0,0.77,291.298,119.8825,32.34,2.99,0,,,,,,TRAIN
2022-05-03,1.0509058237075806,1.0577645301818848,1.0494390726089478,1.0509058237075806,0.0,1.2501094341278076,1.2566444873809814,1.2493799924850464,1.249828219413757,0.0,1868.800048828125,1868.800048828125,1868.800048828125,1868.800048828125,466.0,105.08000183105467,105.8000030517578,102.0999984741211,102.41000366210938,239266.0,0.77,291.298,119.7043,29.25,2.97,0,,,,,,TRAIN
2022-05-04,1.052853226661682,1.0566357374191284,1.0506519079208374,1.052853226661682,0.0,1.2499375343322754,1.2537612915039062,1.246742844581604,1.2500405311584473,0.0,1867.0,1867.0,1867.0,1867.0,1.0,103.5,108.61000061035156,102.9499969482422,107.80999755859376,272909.0,0.77,291.298,119.5592,25.42,2.93,0,,,,,,TRAIN
2022-05-05,1.0622477531433103,1.0639996528625488,1.0504642724990845,1.0622477531433103,0.0,1.2618932723999023,1.2631685733795166,1.2327568531036377,1.261813759803772,0.0,1897.0,1904.300048828125,1874.0,1874.0,80.0,107.58000183105467,111.37000274658205,106.4499969482422,108.26000213623048,286916.0,0.77,291.298,120.0068,31.2,3.05,0,,,,,,TRAIN
2022-05-06,1.0539740324020386,1.0598385334014893,1.048536777496338,1.0539740324020386,0.0,1.236644268035889,1.2380222082138062,1.2277697324752808,1.2364147901535034,0.0,1874.699951171875,1890.300048828125,1871.5,1881.199951171875,214.0,108.6999969482422,111.18000030517578,107.23999786376952,109.7699966430664,294278.0,0.77,291.298,119.8577,30.19,3.12,0,,,,,,TRAIN
2022-05-09,1.053219199180603,1.0572165250778198,1.0496593713760376,1.053219199180603,0.0,1.2328935861587524,1.240494728088379,1.2262115478515625,1.2326656579971311,0.0,1866.5999755859373,1867.5,1854.0,1857.0999755859373,304.0,110.43000030517578,110.48999786376952,102.12999725341795,103.08999633789062,368183.0,0.77,291.298,120.4972,34.75,3.05,0,,,,,,TRAIN
2022-05-10,1.056579828262329,1.0585819482803345,1.0527312755584717,1.056579828262329,0.0,1.2334866523742676,1.237470626831055,1.2293771505355835,1.2338824272155762,0.0,1839.9000244140625,1839.9000244140625,1839.9000244140625,1839.9000244140625,1540.0,102.6500015258789,104.16000366210938,98.86000061035156,99.76000213623048,389750.0,0.77,291.298,120.7742,32.99,2.99,0,,,,,,TRAIN
